Label,NALT_URI
Prionotaceae,https://lod.nal.usda.gov/nalt/8718_12
Pyrolaceae,https://lod.nal.usda.gov/nalt/8718_13
Rhododendraceae,https://lod.nal.usda.gov/nalt/8718_14
Rhodoraceae,https://lod.nal.usda.gov/nalt/8718_15
Siphonandraceae,https://lod.nal.usda.gov/nalt/8718_16
Stypheliaceae,https://lod.nal.usda.gov/nalt/8718_17
Vacciniaceae,https://lod.nal.usda.gov/nalt/8718_18
heathers,https://lod.nal.usda.gov/nalt/8718_19
bog rosemary,https://lod.nal.usda.gov/nalt/8719
Andromeda campanulata,https://lod.nal.usda.gov/nalt/8721
Andromeda japonica,https://lod.nal.usda.gov/nalt/8723
Japanese pieris,https://lod.nal.usda.gov/nalt/8723_1
Stephanitis globulifera,https://lod.nal.usda.gov/nalt/8725
Tingis globulifera,https://lod.nal.usda.gov/nalt/8725_1
andromeda lace bug,https://lod.nal.usda.gov/nalt/8725_2
Anatherum,https://lod.nal.usda.gov/nalt/8727
Arthrolophis,https://lod.nal.usda.gov/nalt/8727_1
Arthrostachys,https://lod.nal.usda.gov/nalt/8727_2
Athrolophis,https://lod.nal.usda.gov/nalt/8727_3
Dimeiostemon,https://lod.nal.usda.gov/nalt/8727_4
Eriopodium,https://lod.nal.usda.gov/nalt/8727_5
Euklastaxon,https://lod.nal.usda.gov/nalt/8727_6
Eupogon,https://lod.nal.usda.gov/nalt/8727_7
Heterochloa,https://lod.nal.usda.gov/nalt/8727_8
Homoeatherum,https://lod.nal.usda.gov/nalt/8727_9
Leptopogon,https://lod.nal.usda.gov/nalt/8727_10
Andropogon furcatus,https://lod.nal.usda.gov/nalt/8729
Andropogon gerardi,https://lod.nal.usda.gov/nalt/8729_1
big bluestem,https://lod.nal.usda.gov/nalt/8729_2
big bluestem grass,https://lod.nal.usda.gov/nalt/8729_3
sand bluestem,https://lod.nal.usda.gov/nalt/8730
broomsedge bluestem,https://lod.nal.usda.gov/nalt/8731
nuclear pore complex,https://lod.nal.usda.gov/nalt/87310
nucleocytoplasmic trafficking,https://lod.nal.usda.gov/nalt/87320
Andropogon acicularis,https://lod.nal.usda.gov/nalt/8733
Andropogon aciculatus,https://lod.nal.usda.gov/nalt/8733_1
Rhaphis acicularis,https://lod.nal.usda.gov/nalt/8733_2
Rhaphis aciculata,https://lod.nal.usda.gov/nalt/8733_3
pilipiliula,https://lod.nal.usda.gov/nalt/8733_4
Andropogon avenaceus,https://lod.nal.usda.gov/nalt/8736
Andropogon nutans,https://lod.nal.usda.gov/nalt/8736_1
Andropogon nutans var. avenaceus,https://lod.nal.usda.gov/nalt/8736_2
Chrysopogon avenaceus,https://lod.nal.usda.gov/nalt/8736_3
Sorghastrum avenaceum,https://lod.nal.usda.gov/nalt/8736_4
yellow Indiangrass,https://lod.nal.usda.gov/nalt/8736_5
Andropogon contortus,https://lod.nal.usda.gov/nalt/8738
spear grass,https://lod.nal.usda.gov/nalt/8738_1
tanglehead,https://lod.nal.usda.gov/nalt/8738_2
nutritional surveys,https://lod.nal.usda.gov/nalt/87387
Davidiaceae,https://lod.nal.usda.gov/nalt/87417
Mastixiaceae,https://lod.nal.usda.gov/nalt/87417_1
OGSV (Oat golden stripe virus),https://lod.nal.usda.gov/nalt/87426
Andropogon ischaemum,https://lod.nal.usda.gov/nalt/8743
Andropogon ravennae,https://lod.nal.usda.gov/nalt/8747
Erianthus purpurascens,https://lod.nal.usda.gov/nalt/8747_1
Erianthus ravennae,https://lod.nal.usda.gov/nalt/8747_2
Ravenna grass,https://lod.nal.usda.gov/nalt/8747_3
Andropogon scoparius,https://lod.nal.usda.gov/nalt/8749
little bluestem,https://lod.nal.usda.gov/nalt/8749_1
Andropogon stolonifer,https://lod.nal.usda.gov/nalt/8751
creeping bluestem,https://lod.nal.usda.gov/nalt/8751_1
oligodendrocytes,https://lod.nal.usda.gov/nalt/87584
Biosteres longicaudatus,https://lod.nal.usda.gov/nalt/87659
longtailed fruit fly parasite,https://lod.nal.usda.gov/nalt/87659_1
equine infectious anaemia,https://lod.nal.usda.gov/nalt/8771
swamp fever,https://lod.nal.usda.gov/nalt/8771_1
haemolytic anaemia,https://lod.nal.usda.gov/nalt/8772
Fe-deficiency anemia,https://lod.nal.usda.gov/nalt/8773
ferropenic anaemia,https://lod.nal.usda.gov/nalt/8773_1
ferropenic anemia,https://lod.nal.usda.gov/nalt/8773_2
iron deficiency anaemia,https://lod.nal.usda.gov/nalt/8773_3
Anemia (Schizaeaceae),https://lod.nal.usda.gov/nalt/8774
Mohria,https://lod.nal.usda.gov/nalt/8774_1
Mohriaceae,https://lod.nal.usda.gov/nalt/8778
Aspidiales,https://lod.nal.usda.gov/nalt/8779
Aspleniales,https://lod.nal.usda.gov/nalt/8779_1
Athyriales,https://lod.nal.usda.gov/nalt/8779_2
Blechnales,https://lod.nal.usda.gov/nalt/8779_3
Davalliales,https://lod.nal.usda.gov/nalt/8779_4
Dennstaedtiales,https://lod.nal.usda.gov/nalt/8779_5
Dryopteridales,https://lod.nal.usda.gov/nalt/8779_6
Filicales,https://lod.nal.usda.gov/nalt/8779_7
Lindsaeales,https://lod.nal.usda.gov/nalt/8779_8
Lonchitidales,https://lod.nal.usda.gov/nalt/8779_9
Monachosorales,https://lod.nal.usda.gov/nalt/8779_10
Negripteridales,https://lod.nal.usda.gov/nalt/8779_11
Parkeriales,https://lod.nal.usda.gov/nalt/8779_12
Platyzomatales,https://lod.nal.usda.gov/nalt/8779_13
Pteridales,https://lod.nal.usda.gov/nalt/8779_14
Saccolomatales,https://lod.nal.usda.gov/nalt/8779_15
Thelypteridales,https://lod.nal.usda.gov/nalt/8779_16
anaemometers,https://lod.nal.usda.gov/nalt/8780
Hepatica,https://lod.nal.usda.gov/nalt/8781
domestic sheep,https://lod.nal.usda.gov/nalt/87852
Anemone x fulgens,https://lod.nal.usda.gov/nalt/8786
Anemone x hybrida,https://lod.nal.usda.gov/nalt/8788
Anemone alba,https://lod.nal.usda.gov/nalt/8790
Anemone japonica var. tomentosa,https://lod.nal.usda.gov/nalt/8791
anaesthesia reversal,https://lod.nal.usda.gov/nalt/8798
anesthesia depth,https://lod.nal.usda.gov/nalt/8799
anesthetic depth,https://lod.nal.usda.gov/nalt/8799_1
depth of anaesthesia,https://lod.nal.usda.gov/nalt/8799_2
preanaesthetic medication,https://lod.nal.usda.gov/nalt/8800
valium,https://lod.nal.usda.gov/nalt/8804
gap junction proteins,https://lod.nal.usda.gov/nalt/881
Anziaceae,https://lod.nal.usda.gov/nalt/88114
anoestrus,https://lod.nal.usda.gov/nalt/8813
estrus cycle,https://lod.nal.usda.gov/nalt/8815
oestrous cycle,https://lod.nal.usda.gov/nalt/8815_1
Anethum sowa,https://lod.nal.usda.gov/nalt/8817
Peucedanum graveolens,https://lod.nal.usda.gov/nalt/8817_1
Anethum foeniculum,https://lod.nal.usda.gov/nalt/8819
Foeniculum dulce,https://lod.nal.usda.gov/nalt/8819_1
aneuploids,https://lod.nal.usda.gov/nalt/8824
peatland flora,https://lod.nal.usda.gov/nalt/88264
pébrine disease,https://lod.nal.usda.gov/nalt/88265
monosomy,https://lod.nal.usda.gov/nalt/8827
nullisomy,https://lod.nal.usda.gov/nalt/8828
tetrasomy,https://lod.nal.usda.gov/nalt/8829
trisomy,https://lod.nal.usda.gov/nalt/8830
Aneurinibacillus aneurinolyticus,https://lod.nal.usda.gov/nalt/8832
Bacillus aneurinilyticus,https://lod.nal.usda.gov/nalt/8832_1
Bacillus aneurinolyticus,https://lod.nal.usda.gov/nalt/8832_2
Bacillus migulanus,https://lod.nal.usda.gov/nalt/8833
Bacillus thermoaerophilus,https://lod.nal.usda.gov/nalt/8834
angel's tears,https://lod.nal.usda.gov/nalt/8844
angel-wing begonia,https://lod.nal.usda.gov/nalt/8846
Angelocarpa,https://lod.nal.usda.gov/nalt/8847
Angelophyllum,https://lod.nal.usda.gov/nalt/8847_1
Archangelica,https://lod.nal.usda.gov/nalt/8847_2
Callisace,https://lod.nal.usda.gov/nalt/8847_3
Coelopleurum,https://lod.nal.usda.gov/nalt/8847_4
Epikeros,https://lod.nal.usda.gov/nalt/8847_5
Gomphopetalum,https://lod.nal.usda.gov/nalt/8847_6
Physolophium,https://lod.nal.usda.gov/nalt/8847_7
Porphyroscias,https://lod.nal.usda.gov/nalt/8847_8
Angelica officinalis,https://lod.nal.usda.gov/nalt/8850
Archangelica officinalis,https://lod.nal.usda.gov/nalt/8850_1
Norwegian angelica,https://lod.nal.usda.gov/nalt/8850_2
garden angelica,https://lod.nal.usda.gov/nalt/8850_3
Angelica polymorpha var. sinensis,https://lod.nal.usda.gov/nalt/8853
dang gui,https://lod.nal.usda.gov/nalt/8853_1
dong quai,https://lod.nal.usda.gov/nalt/8853_2
Angiococcus disciformis,https://lod.nal.usda.gov/nalt/8861
Myxococcus disciformis,https://lod.nal.usda.gov/nalt/8861_1
Angiococcus moliroseus,https://lod.nal.usda.gov/nalt/8863
Angiopteridaceae,https://lod.nal.usda.gov/nalt/8867
Christenseniaceae,https://lod.nal.usda.gov/nalt/8867_1
Danaeaceae,https://lod.nal.usda.gov/nalt/8867_2
Kaulfussiaceae,https://lod.nal.usda.gov/nalt/8867_3
Marattioids,https://lod.nal.usda.gov/nalt/8867_4
Angiostrongylus cantonensis,https://lod.nal.usda.gov/nalt/8872
EC 3.4.23.15,https://lod.nal.usda.gov/nalt/8877
angiotensin-forming enzyme,https://lod.nal.usda.gov/nalt/8877_1
angiotensinogenase,https://lod.nal.usda.gov/nalt/8877_2
hypertensinogen,https://lod.nal.usda.gov/nalt/8878
proangiotensin,https://lod.nal.usda.gov/nalt/8878_1
renin substrate tetradecapeptide,https://lod.nal.usda.gov/nalt/8878_2
Angitia,https://lod.nal.usda.gov/nalt/8881
Horogenes,https://lod.nal.usda.gov/nalt/8881_1
Nythobia,https://lod.nal.usda.gov/nalt/8881_2
angle of contact,https://lod.nal.usda.gov/nalt/8883
wetting angle,https://lod.nal.usda.gov/nalt/8883_1
incidence (physics),https://lod.nal.usda.gov/nalt/8884
Andropogon aristatus,https://lod.nal.usda.gov/nalt/8889
Andropogon nodosus,https://lod.nal.usda.gov/nalt/8889_1
Angleton's bluestem,https://lod.nal.usda.gov/nalt/8889_2
angling,https://lod.nal.usda.gov/nalt/8891
fishing (recreational),https://lod.nal.usda.gov/nalt/8891_1
fly fishing,https://lod.nal.usda.gov/nalt/8891_2
game fishing,https://lod.nal.usda.gov/nalt/8891_3
ice fishing,https://lod.nal.usda.gov/nalt/8891_4
recreation fishing,https://lod.nal.usda.gov/nalt/8891_5
recreational fisheries,https://lod.nal.usda.gov/nalt/8891_6
recreational fishing,https://lod.nal.usda.gov/nalt/8891_7
sportfishing,https://lod.nal.usda.gov/nalt/8891_8
Anglo-Japanese yew,https://lod.nal.usda.gov/nalt/8893
Taxus x media,https://lod.nal.usda.gov/nalt/8893_1
Anglo-Nubian,https://lod.nal.usda.gov/nalt/8896
Angora goats,https://lod.nal.usda.gov/nalt/8899
angora wool,https://lod.nal.usda.gov/nalt/8900
Angora rabbits,https://lod.nal.usda.gov/nalt/8901
Anjouan,https://lod.nal.usda.gov/nalt/8905
Comoro Islands,https://lod.nal.usda.gov/nalt/8905_1
Great Comoro,https://lod.nal.usda.gov/nalt/8905_2
Mayotte,https://lod.nal.usda.gov/nalt/8905_3
Moheli,https://lod.nal.usda.gov/nalt/8905_4
Union of the Comoros,https://lod.nal.usda.gov/nalt/8905_5
Angoumois grain moth,https://lod.nal.usda.gov/nalt/8907
Macroplectrum,https://lod.nal.usda.gov/nalt/8908
Macroplectrum sesquipedale,https://lod.nal.usda.gov/nalt/8910
pleural pneumonia,https://lod.nal.usda.gov/nalt/89119
freshwater eels,https://lod.nal.usda.gov/nalt/8913
European eel,https://lod.nal.usda.gov/nalt/8914
European elver,https://lod.nal.usda.gov/nalt/8914_1
European silver eel,https://lod.nal.usda.gov/nalt/8914_2
silver European eel,https://lod.nal.usda.gov/nalt/8914_3
silver eel,https://lod.nal.usda.gov/nalt/8914_4
Japanese eel,https://lod.nal.usda.gov/nalt/8915
silver Japanese eel,https://lod.nal.usda.gov/nalt/8915_1
bumble foot,https://lod.nal.usda.gov/nalt/89166
ulcerative pododermatitis,https://lod.nal.usda.gov/nalt/89166_1
Anguillicola crassus,https://lod.nal.usda.gov/nalt/8922
moray eels,https://lod.nal.usda.gov/nalt/8924
morays,https://lod.nal.usda.gov/nalt/8924_1
Anguillina coli,https://lod.nal.usda.gov/nalt/8926
Serpulina pilosicoli,https://lod.nal.usda.gov/nalt/8926_1
parasitic nematodes (plants),https://lod.nal.usda.gov/nalt/8933
phytonematodes,https://lod.nal.usda.gov/nalt/8933_1
phytoparasitic nematodes,https://lod.nal.usda.gov/nalt/8933_2
phytopathogenic nematodes,https://lod.nal.usda.gov/nalt/8933_3
plant nematodes,https://lod.nal.usda.gov/nalt/8933_4
Anhui,https://lod.nal.usda.gov/nalt/8937
Anhwei,https://lod.nal.usda.gov/nalt/8937_1
Beijing,https://lod.nal.usda.gov/nalt/8937_2
Chekiang,https://lod.nal.usda.gov/nalt/8937_3
Chinghai,https://lod.nal.usda.gov/nalt/8937_4
Chongquing,https://lod.nal.usda.gov/nalt/8937_5
Eastern China,https://lod.nal.usda.gov/nalt/8937_6
Fujian,https://lod.nal.usda.gov/nalt/8937_7
Fukien,https://lod.nal.usda.gov/nalt/8937_8
Gansu,https://lod.nal.usda.gov/nalt/8937_9
Guangdong,https://lod.nal.usda.gov/nalt/8937_10
Guangxi,https://lod.nal.usda.gov/nalt/8937_11
Guizhou,https://lod.nal.usda.gov/nalt/8937_12
Hainan,https://lod.nal.usda.gov/nalt/8937_13
Hebei,https://lod.nal.usda.gov/nalt/8937_14
Heilongjiang,https://lod.nal.usda.gov/nalt/8937_15
Henan,https://lod.nal.usda.gov/nalt/8937_16
Honan,https://lod.nal.usda.gov/nalt/8937_17
Hong Kong,https://lod.nal.usda.gov/nalt/8937_18
Hopei,https://lod.nal.usda.gov/nalt/8937_19
Hubei,https://lod.nal.usda.gov/nalt/8937_20
Hunan,https://lod.nal.usda.gov/nalt/8937_21
Hupei,https://lod.nal.usda.gov/nalt/8937_22
Inner Mongolia,https://lod.nal.usda.gov/nalt/8937_23
Inner Mongolia Autonomous Region,https://lod.nal.usda.gov/nalt/8937_24
Jiangsu,https://lod.nal.usda.gov/nalt/8937_25
Jiangxi,https://lod.nal.usda.gov/nalt/8937_26
Jilin,https://lod.nal.usda.gov/nalt/8937_27
Kansu,https://lod.nal.usda.gov/nalt/8937_28
Kiangsi,https://lod.nal.usda.gov/nalt/8937_29
Kiangsu,https://lod.nal.usda.gov/nalt/8937_30
Kirin,https://lod.nal.usda.gov/nalt/8937_31
Kwangsi,https://lod.nal.usda.gov/nalt/8937_32
Kwantung,https://lod.nal.usda.gov/nalt/8937_33
Kweichow,https://lod.nal.usda.gov/nalt/8937_34
Liaoning,https://lod.nal.usda.gov/nalt/8937_35
Mainland China,https://lod.nal.usda.gov/nalt/8937_36
Nei Menggu,https://lod.nal.usda.gov/nalt/8937_37
Ningsia-Hui,https://lod.nal.usda.gov/nalt/8937_38
Ningxia,https://lod.nal.usda.gov/nalt/8937_39
North Eastern China,https://lod.nal.usda.gov/nalt/8937_40
North Western China,https://lod.nal.usda.gov/nalt/8937_41
Northern China,https://lod.nal.usda.gov/nalt/8937_42
Peking Municipality,https://lod.nal.usda.gov/nalt/8937_43
Peking Region,https://lod.nal.usda.gov/nalt/8937_44
People's Republic of China,https://lod.nal.usda.gov/nalt/8937_45
Qinghai,https://lod.nal.usda.gov/nalt/8937_46
Shaanxi,https://lod.nal.usda.gov/nalt/8937_47
Shandong,https://lod.nal.usda.gov/nalt/8937_48
Shanghai,https://lod.nal.usda.gov/nalt/8937_49
Shanghai municipality,https://lod.nal.usda.gov/nalt/8937_50
Shanghai region,https://lod.nal.usda.gov/nalt/8937_51
Shansi,https://lod.nal.usda.gov/nalt/8937_52
Shantung,https://lod.nal.usda.gov/nalt/8937_53
Shanxi,https://lod.nal.usda.gov/nalt/8937_54
Shensi,https://lod.nal.usda.gov/nalt/8937_55
Shenyang,https://lod.nal.usda.gov/nalt/8937_56
Sichuan,https://lod.nal.usda.gov/nalt/8937_57
Sinkiang,https://lod.nal.usda.gov/nalt/8937_58
South Western China,https://lod.nal.usda.gov/nalt/8937_59
Tianjin,https://lod.nal.usda.gov/nalt/8937_60
Tibet,https://lod.nal.usda.gov/nalt/8937_61
Tientsin,https://lod.nal.usda.gov/nalt/8937_62
Xian,https://lod.nal.usda.gov/nalt/8937_63
Xinjiang,https://lod.nal.usda.gov/nalt/8937_64
Xizhang,https://lod.nal.usda.gov/nalt/8937_65
Yunnan,https://lod.nal.usda.gov/nalt/8937_66
Zhejiang,https://lod.nal.usda.gov/nalt/8937_67
fowl fattening,https://lod.nal.usda.gov/nalt/89438
fowl finishing,https://lod.nal.usda.gov/nalt/89438_1
poultry fattening,https://lod.nal.usda.gov/nalt/89438_2
Mangles' kangaroo paw,https://lod.nal.usda.gov/nalt/8947
Anilastus,https://lod.nal.usda.gov/nalt/8950
Ecphoropsis,https://lod.nal.usda.gov/nalt/8950_1
"2-(diethylamino)-2',6'-acetoxylidide",https://lod.nal.usda.gov/nalt/8954
"alpha-(diethylamino)-2,6-acetoxylidide",https://lod.nal.usda.gov/nalt/8954_1
"alpha-diethylaminoaceto-2,6-xylidide",https://lod.nal.usda.gov/nalt/8954_2
"diethylaminoacet-2,6-xylidide",https://lod.nal.usda.gov/nalt/8954_3
lidocaine HCl,https://lod.nal.usda.gov/nalt/8954_4
lidocaine hydrochloride,https://lod.nal.usda.gov/nalt/8954_5
lignocaine,https://lod.nal.usda.gov/nalt/8954_6
xylocaine,https://lod.nal.usda.gov/nalt/8954_7
xylocitin,https://lod.nal.usda.gov/nalt/8954_8
xyloneural,https://lod.nal.usda.gov/nalt/8954_9
viscera,https://lod.nal.usda.gov/nalt/8966
gut,https://lod.nal.usda.gov/nalt/8969
skeletal system,https://lod.nal.usda.gov/nalt/8976
skeletomuscular system,https://lod.nal.usda.gov/nalt/8976_1
APHIS (Animal and Plant Health Inspection Service),https://lod.nal.usda.gov/nalt/8978
APHIS (USDA agency),https://lod.nal.usda.gov/nalt/8978_1
USDA-APHIS,https://lod.nal.usda.gov/nalt/8978_2
communication (animals),https://lod.nal.usda.gov/nalt/8986
communication between animals,https://lod.nal.usda.gov/nalt/8986_1
animal choices,https://lod.nal.usda.gov/nalt/8987
brood care,https://lod.nal.usda.gov/nalt/8988
brooding behavior,https://lod.nal.usda.gov/nalt/8989
brooding behaviour,https://lod.nal.usda.gov/nalt/8989_1
dispersal behaviour,https://lod.nal.usda.gov/nalt/8991
dustbathing,https://lod.nal.usda.gov/nalt/8994
escape behaviour,https://lod.nal.usda.gov/nalt/8995
escape reaction,https://lod.nal.usda.gov/nalt/8995_1
escape response,https://lod.nal.usda.gov/nalt/8995_2
flight reaction,https://lod.nal.usda.gov/nalt/8995_3
feeding behaviour,https://lod.nal.usda.gov/nalt/8996
host finding behavior,https://lod.nal.usda.gov/nalt/8999
host finding behaviors,https://lod.nal.usda.gov/nalt/8999_1
host finding behaviour,https://lod.nal.usda.gov/nalt/8999_2
host searching,https://lod.nal.usda.gov/nalt/8999_3
host-finding behaviors,https://lod.nal.usda.gov/nalt/8999_4
host-finding behaviour,https://lod.nal.usda.gov/nalt/8999_5
host-finding behaviours,https://lod.nal.usda.gov/nalt/8999_6
host-seeking behavior,https://lod.nal.usda.gov/nalt/8999_7
host-seeking behaviour,https://lod.nal.usda.gov/nalt/8999_8
imprinting behaviour,https://lod.nal.usda.gov/nalt/9000
insect behaviour,https://lod.nal.usda.gov/nalt/9001
marking behaviour,https://lod.nal.usda.gov/nalt/9003
immigrants,https://lod.nal.usda.gov/nalt/9004
Batesian mimicry,https://lod.nal.usda.gov/nalt/9005
aposematism,https://lod.nal.usda.gov/nalt/9005_1
mullerian mimicry,https://lod.nal.usda.gov/nalt/9005_2
parental behaviour,https://lod.nal.usda.gov/nalt/9007
depredation,https://lod.nal.usda.gov/nalt/9009
hunting (animal behavior),https://lod.nal.usda.gov/nalt/9009_1
reproductive behaviour,https://lod.nal.usda.gov/nalt/9010
searching behaviour,https://lod.nal.usda.gov/nalt/9012
behavioral dominance,https://lod.nal.usda.gov/nalt/9013
behavioural dominance,https://lod.nal.usda.gov/nalt/9013_1
dominance in animals,https://lod.nal.usda.gov/nalt/9013_2
animal experiments,https://lod.nal.usda.gov/nalt/9019
artificial service,https://lod.nal.usda.gov/nalt/9024
animal cloning,https://lod.nal.usda.gov/nalt/9025
mothers (animals),https://lod.nal.usda.gov/nalt/9026
embryo transplantation,https://lod.nal.usda.gov/nalt/9027
estrus synchronisation,https://lod.nal.usda.gov/nalt/9028
IVF (in vitro fertilisation),https://lod.nal.usda.gov/nalt/9030
IVF (in vitro fertilization),https://lod.nal.usda.gov/nalt/9030_1
fertilisation (in vitro),https://lod.nal.usda.gov/nalt/9030_2
fertilization (in vitro),https://lod.nal.usda.gov/nalt/9030_3
in vitro fertilisation,https://lod.nal.usda.gov/nalt/9030_4
oocyte transfer,https://lod.nal.usda.gov/nalt/9032
nuclear waste,https://lod.nal.usda.gov/nalt/90323
pregnancy detection,https://lod.nal.usda.gov/nalt/9033
sperm banks,https://lod.nal.usda.gov/nalt/9034
non-irrigated farming,https://lod.nal.usda.gov/nalt/90349
nonirrigated farming,https://lod.nal.usda.gov/nalt/90349_1
rain fed farming,https://lod.nal.usda.gov/nalt/90349_2
rain-fed agriculture,https://lod.nal.usda.gov/nalt/90349_3
rain-fed farming,https://lod.nal.usda.gov/nalt/90349_4
rainfed agriculture,https://lod.nal.usda.gov/nalt/90349_5
rainfed farming systems,https://lod.nal.usda.gov/nalt/90349_6
rainfed systems,https://lod.nal.usda.gov/nalt/90349_7
supervulatory treatment,https://lod.nal.usda.gov/nalt/9037
Crocodilia,https://lod.nal.usda.gov/nalt/904
crocodilians,https://lod.nal.usda.gov/nalt/904_1
by-products,https://lod.nal.usda.gov/nalt/9042
hydrolyzed feather meal,https://lod.nal.usda.gov/nalt/9044
meat by-products,https://lod.nal.usda.gov/nalt/9046
fishmeal,https://lod.nal.usda.gov/nalt/9047
beef tallow,https://lod.nal.usda.gov/nalt/9049
